row1:
  group1: 8241160, 23.05.01, 25, , , , , СТС, , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: Иностранный язык (электронные часы), УЛК-2, 401, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-2 401, 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: Математический анализ, УЛК-1, 413, , пр, Мат, доцент, Углов А.Н., УЛК-1 413, 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: Введение в профессиональную деятельность, УЛК-2, 417, , лек(6ч)+пр(12ч), АиУ, ст.преп, Хазиев М.Л., УЛК-2 417, 

row15:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: Иностранный язык (электронные часы), УЛК-2, 401, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-2 401, 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row16:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row17:
  group1: Информатика, УЛК-4, 235, , лекц, СТС, доцент, Якупова Г.А., УЛК-4 235, 
  group2: Информатика, УЛК-4, 235, , лекц, СТС, доцент, Якупова Г.А., УЛК-4 235, 
  group3: Информатика, УЛК-4, 235, , лекц, СТС, доцент, Якупова Г.А., УЛК-4 235, 
  group4: История России (10.09., 24.09, 08.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group5: История России (10.09., 24.09, 08.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group6: История России (10.09., 24.09, 08.10), УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: Информатика, УЛК-4, 205 Б, , лаб., СТС, доцент, Габсалихова Л.М., УЛК-4 205 Б, 
  group10: Аналитическая геометрия, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: Информатика, УЛК-5, 109, , лаб, АиУ, доцент, Гумерова Л.З, УЛК-5 109, 
  group24: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group25: Аналитическая геометрия, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 
  group26: Аналитическая геометрия, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 
  group27: Аналитическая геометрия, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 

row18:
  group1: , , , , , , , ,  , 
  group2: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group3: Аналитическая геометрия, УЛК-4, 223А, , пр., Матем., ассис., Филимонов С.В., УЛК-4 223А, 
  group4: Информатика, УЛК-4, 235, , лекц, СТС, ст.преп., Бойко А.Д., УЛК-4 235, 
  group5: Информатика, УЛК-4, 235, , лекц, СТС, ст.преп., Бойко А.Д., УЛК-4 235, 
  group6: Информатика, УЛК-4, 235, , лекц, СТС, ст.преп., Бойко А.Д., УЛК-4 235, 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: Математический анализ, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: Инженерная компьютерная графика, УЛК-2, 331, 335, 330, пр., МТиК, доцент, Феоктистова Л.А.    Гимадеев М.М.           Рзаева Т.В., УЛК-2 331, 335, УЛК-2 330
  group15: Иностранный язык (2 подгр.), УЛК-3, 402, , пр., ИЯ, доцент, Чернова Н.А., УЛК-3 402, 
  group16: , , , , , , , ,  , 
  group17: Информатика, УЛК-3, 106, , лаб., АУ, доцент, Гумерова Л.З., УЛК-3 106, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: Введение в профессиональную деятельность, УЛК-2, 417, , лек(6ч)+пр(12ч), АиУ, доцент, Лукьянова А.В., УЛК-2 417, 
  group27: , , , , , , , ,  , 

row19:
  group1: Физическая культура и спорт, УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group2: Физическая культура и спорт, УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group3: Физическая культура и спорт, УЛК-4, 236, , лекц, ФВиС, проф, Москвин Н.Г, УЛК-4 236, 
  group4: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group5: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group6: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group7: , , , , , , , ,  , 
  group8: Химия, УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group9: Информатика, УЛК-4, 205 Б, , лаб., СТС, доцент, Габсалихова Л.М., УЛК-4 205 Б, 
  group10: Аналитическая геометрия, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group11: Аналитическая геометрия, УЛК-4, 236, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 236, 
  group12: Математический анализ, УЛК-3, 401, , лек., Матем., проф., Габбасов Н.С., УЛК-3 401, 
  group13: Аналитическая геометрия, УЛК-2, 417, , лек., Матем., доцент, Матвеев С.Н., УЛК-2 417, 
  group14: Аналитическая геометрия, УЛК-2, 417, , лек., Матем., доцент, Матвеев С.Н., УЛК-2 417, 
  group15: Начертательная геометрия, УЛК-2, 341, , лек., МиК, доцент, Гимадеев М.М., УЛК-2 341, 
  group16: Начертательная геометрия, УЛК-2, 341, , лек., МиК, доцент, Гимадеев М.М., УЛК-2 341, 
  group17: Начертательная геометрия, УЛК-2, 341, , лек., МиК, доцент, Гимадеев М.М., УЛК-2 341, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Аналитическая геометрия, УЛК-2, 415, , лек, Мат, доцент, Углов А.Н., УЛК-2 415, 
  group22: Аналитическая геометрия, УЛК-2, 415, , лек, Мат, доцент, Углов А.Н., УЛК-2 415, 
  group23: Аналитическая геометрия, УЛК-2, 415, , лек, Мат, доцент, Углов А.Н., УЛК-2 415, 
  group24: Аналитическая геометрия, УЛК-2, 415, , лек, Мат, доцент, Углов А.Н., УЛК-2 415, 
  group25: Начертательная геометрия, УЛК-2, 412, , лек, МиК, доцент, Феоктистова Л.А., УЛК-2 412, 
  group26: Начертательная геометрия, УЛК-2, 412, , лек, МиК, доцент, Феоктистова Л.А., УЛК-2 412, 
  group27: Начертательная геометрия, УЛК-2, 412, , лек, МиК, доцент, Феоктистова Л.А., УЛК-2 412, 

row20:
  group1: Аналитическая геометрия, УЛК-4, 217, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 217, 
  group2: Аналитическая геометрия, УЛК-4, 217, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 217, 
  group3: Аналитическая геометрия, УЛК-4, 217, , лекц, Матем., доцент, Зайцева Ж.И., УЛК-4 217, 
  group4: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group5: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group6: История России, УЛК-4, 126, , лекц, СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group7: , , , , , , , ,  , 
  group8: Химия, УЛК-1, 145, , лаб., ХиЭ, доцент, Сиппель И.Я., УЛК-1 145, 
  group9: Математический анализ, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: Математический анализ, УЛК-3, 401, , лек., Матем., проф., Габбасов Н.С., УЛК-3 401, 
  group13: Инженерная компьютерная графика, УЛК-5, 305, , лек., МТиК, доцент, Феоктистова Л.А., УЛК-5 305, 
  group14: Инженерная компьютерная графика, УЛК-5, 305, , лек., МТиК, доцент, Феоктистова Л.А., УЛК-5 305, 
  group15: Информатика, УЛК-3, 209, , лек., АУ, доцент, Гумерова Л.З., УЛК-3 209, 
  group16: Информатика, УЛК-3, 209, , лек., АУ, доцент, Гумерова Л.З., УЛК-3 209, 
  group17: Информатика, УЛК-3, 209, , лек., АУ, доцент, Гумерова Л.З., УЛК-3 209, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Информатика, УЛК-5, 304, , лек, АУ, доцент, Лукьянова А.В., УЛК-5 304, 
  group22: Информатика, УЛК-5, 304, , лек, АУ, доцент, Лукьянова А.В., УЛК-5 304, 
  group23: Информатика, УЛК-5, 304, , лек, АиУ, доцент, Лукьянова А.В., УЛК-5 304, 
  group24: Информатика, УЛК-5, 304, , лек, АиУ, доцент, Лукьянова А.В., УЛК-5 304, 
  group25: , , , , , , , ,  , 
  group26: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Аглямзанова Г.Н., УЛК-2 320, 
  group27: Начертательная геометрия (2 подгруппа), УЛК-2, 330, , пр, МиК, доцент, Рзаева Т.В., УЛК-2 330, 

row21:
  group1: Аналитическая геометрия, УЛК-4, 223А, , пр., Матем., ассис., Филимонов С.В., УЛК-4 223А, 
  group2: Химия, УЛК-1, 145, 147, лек., ХиЭ, доцент, Сиппель И.Я. Фазуллин Д.Д., УЛК-1 145, УЛК-1 147
  group3: История России, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group4: Информатика, УЛК-4, 213, , лаб., СТС, ст.преп., Бойко А.Д., УЛК-4 213, 
  group5: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group6: , , , , , , , ,  , 
  group7: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group8: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group9: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group10: , , , , , , , ,  , 
  group11: Иностранный язык, УЛК-4, 128, 208, пр., ИЯ, доцент, Славина Л.Р. Мустафина Л.Р., УЛК-4 128, УЛК-4 208
  group12: Математический анализ, УЛК-3, 401, , пр., Матем., проф., Габбасов Н.С., УЛК-3 401, 
  group13: Аналитическая геометрия, УЛК-2, 432, , пр., Матем., доцент, Матвеев С.Н., УЛК-2 432, 
  group14: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group15: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group16: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group17: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 331, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Физическая культура и спорт, спорт. комп, 24, , пр, ФВиС, преп, Латоша Г.В, спорт. комп 24, 
  group22: Математический анализ, УЛК-2, 415, , пр, Мат, доцент, Углов А.Н., УЛК-2 415, 
  group23: Информатика, УЛК-5, 109, , лаб, АиУ, доцент, Гумерова Л.З, УЛК-5 109, 
  group24: Информатика, УЛК-2, 308, , лаб, АиУ, ассистент, Колбина Т.Ю., УЛК-2 308, 
  group25: Математический анализ, УЛК-2, 412, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 412, 
  group26: Математический анализ, УЛК-2, 412, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 412, 
  group27: Математический анализ, УЛК-2, 412, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 412, 

row22:
  group1: Аналитическая геометрия, УЛК-4, 223А, , пр., Матем., ассис., Филимонов С.В., УЛК-4 223А, 
  group2: Химия, УЛК-1, 145, 147, лек., ХиЭ, доцент, Сиппель И.Я. Фазуллин Д.Д., УЛК-1 145, УЛК-1 147
  group3: , , , , , , , ,  , 
  group4: Информатика, УЛК-4, 213, , лаб., СТС, ст.преп., Бойко А.Д., УЛК-4 213, 
  group5: История России, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group6: , , , , , , , ,  , 
  group7: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group8: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group9: Математический анализ, УЛК-4, 221, , лек., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group10: , , , , , , , ,  , 
  group11: Информатика, УЛК-4, 205, , лаб., СТС, ст.преп., Мавляутдинова Г.Р. Парсин Г.А., УЛК-4 205, 
  group12: Математический анализ, УЛК-3, 401, , пр., Матем., проф., Габбасов Н.С., УЛК-3 401, 
  group13: Инженерная компьютерная графика, УЛК-2, 331, , пр., МТиК, доцент, Феоктистова Л.А. Рзаева Т.В., УЛК-2 331, 
  group14: Иностранный язык (3 подгрн.), УЛК-1, 341, , пр., ИЯ, проф., Мустафина Д.Н., УЛК-1 341, 
  group15: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group16: Химия, УЛК-1, 420, , лек., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 420, 
  group17: Основы российской государственности, УЛК-3, 301, , пр., СГН, доцент, Яковлева М.Г., УЛК-3 301, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Аналитическая геометрия, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group22: Начертательная геометрия (1 подгруппа), УЛК-2, 335, , пр, МиК, доцент, Гимадеев М.М., УЛК-2 335, 
  group23: Физическая культура и спорт, спорт.комп, 24, , пр, ФВиС, преп, Латоша Г.В, спорт.комп 24, 
  group24: Информатика, УЛК-2, 320, , лаб, АиУ, ассистент, Колбина Т.Ю., УЛК-2 320, 
  group25: Математический анализ, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 
  group26: Математический анализ, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 
  group27: Математический анализ, УЛК-2, 432, , лек, Мат, доцент, Аглямзанова Г.Н., УЛК-2 432, 

row23:
  group1: Введение в профессиональную деятельность, УЛК-4, 204, , лек. пр., СТС, доцент, Цыбунов Э.Н., УЛК-4 204, 
  group2: , , , , , , , ,  , 
  group3: Аналитическая геометрия, УЛК-4, 223А, , пр., Матем., ассис., Филимонов С.В., УЛК-4 223А, 
  group4: , , , , , , , ,  , 
  group5: Математический анализ, УЛК-4, 217, , пр., Матем., ст.преп., Харасова Л.С., УЛК-4 217, 
  group6: , , , , , , , ,  , 
  group7: Математический анализ, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group8: Введение в профессиональную деятельность (до 05.11), УЛК-4, 135, , пр., ЭАТ, доцент, Галиев Р.М., УЛК-4 135, 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: Аналитическая геометрия, УЛК-2, 432, , пр., Матем., доцент, Матвеев С.Н., УЛК-2 432, 
  group14: Основы российской государственности, УЛК-1, 454, , пр., СГН, доцент, Яковлева М.Г., УЛК-1 454, 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: Начертательная геометрия, УЛК-2, 331, , пр., МиК, доцент, Гимадеев М.М. Рзаева Т.В., УЛК-2 331, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Математический анализ, УЛК-2, 320, , пр, Мат, доцент, Углов А.Н., УЛК-2 320, 
  group22: Физическая культура и спорт, спорт.комп, 24, , пр, ФВиС, преп, Латоша Г.В, спорт.комп 24, 
  group23: Начертательная геометрия (1 подгруппа), УЛК-2, 336, , пр, МиК, доцент, Кривошеев В.А., УЛК-2 336, 
  group24: , , , , , , , ,  , 
  group25: Начертательная геометрия, УЛК-2, 330, 335, пр, МиК, доцент, Феоктистова Л.А. Ахметов Н.Д., УЛК-2 330, УЛК-2 335
  group26: Аналитическая геометрия, УЛК-2, 307, , пр, Мат, доцент, Аглямзанова Г.Н., УЛК-2 307, 
  group27: , , , , , , , ,  , 

row24:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group6: , , , , , , , ,  , 
  group7: Математический анализ, УЛК-4, 221, , пр., Матем., ст.преп., Новикова А.Р., УЛК-4 221, 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: Иностранный язык, УЛК-4, 128, 208, пр., ИЯ, доцент, Славина Л.Р. Мустафина Л.Р., УЛК-4 128, УЛК-4 208
  group11: Информатика, УЛК-4, 205, , лаб., СТС, ст.преп., Мавляутдинова Г.Р. Парсин Г.А., УЛК-4 205, 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: Химия, УЛК-1, 147, , лаб., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 147, 
  group17: Основы российской государственности, УЛК-3, 301, , пр., СГН, доцент, Яковлева М.Г., УЛК-3 301, 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: Начертательная геометрия (1 подгруппа), УЛК-2, 336, , пр, МиК, доцент, Гимадеев М.М., УЛК-2 336, 
  group23: , , , , , , , ,  , 
  group24: Физическая культура и спорт, спорт.комп, 24, , пр, ФВиС, преп, Латоша Г.В, спорт.комп 24, 
  group25: Начертательная геометрия, УЛК-2, 330, 335, пр, МиК, доцент, Феоктистова Л.А. Ахметов Н.Д., УЛК-2 330, УЛК-2 335
  group26: , , , , , , , , УЛК-2 432, 
  group27: , , , , , , , ,  , 

row25:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: Введение в профессиональную деятельность (до  05.11), УЛК-4, 135, , пр., ЭАТ, доцент, Галиев Р.М., УЛК-4 135, 
  group8: , , , , , , , ,  , 
  group9: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: Иностранный язык  (2 подгр.), УЛК-1, 336, , пр., ИЯ, доцент, Жданов Д.О.  , УЛК-1 336, 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: Физическая культура и спорт, сп.комп, 24 к., , пр., ФВиС, преп., Латоша Г.В., сп.комп 24 к., 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: Введение в профессиональную деятельность, УЛК-2, 221, , лек(6ч)+пр(12ч), ЭЭиЭТ, ст. преп, Хазиев М.Л., #REF!, #REF!
  group22: Начертательная геометрия (2 подгруппа), УЛК-2, 336, , пр, МиК, доцент, Кривошеев В.А., УЛК-2 336, 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row26:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group9: , , , , , , , ,  , 
  group10: Основы российской государственности, УЛК-4, 126, , пр., СГН, доцент, Шайсултанова Э.М., УЛК-4 126, 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: Химия, УЛК-1, 147, , лаб., ХиЭ, доцент, Мифтахов М.Н., УЛК-1 147, 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row27:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row28:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: Иностранный язык (электронные часы), УЛК-4, 211, , пр., ИЯ, доцент, Мустафина Д.Н., УЛК-4 211, 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row29:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
  group26: , , , , , , , ,  , 
  group27: , , , , , , , ,  , 

row30:
  group1: , , , , , , , ,  , 
  group2: , , , , , , , ,  , 
  group3: , , , , , , , ,  , 
  group4: , , , , , , , ,  , 
  group5: , , , , , , , ,  , 
  group6: , , , , , , , ,  , 
  group7: , , , , , , , ,  , 
  group8: , , , , , , , ,  , 
  group9: , , , , , , , ,  , 
  group10: , , , , , , , ,  , 
  group11: , , , , , , , ,  , 
  group12: , , , , , , , ,  , 
  group13: , , , , , , , ,  , 
  group14: , , , , , , , ,  , 
  group15: , , , , , , , ,  , 
  group16: , , , , , , , ,  , 
  group17: , , , , , , , ,  , 
  group18: , , , , , , , ,  , 
  group19: , , , , , , , ,  , 
  group20: , , , , , , , ,  , 
  group21: , , , , , , , ,  , 
  group22: , , , , , , , ,  , 
  group23: , , , , , , , ,  , 
  group24: , , , , , , , ,  , 
  group25: , , , , , , , ,  , 
